AncientComponent1,AncientComponent2,AncientComponent3,AncientComponent4,AncientComponent5,ModernComponent1,ModernComponent2,ModernComponent3,DateBP,Sample ID,Country
0.003306,0.049205,0.022127,0.009617,1.00E-05,0.010156,0.099657,0.805921,10,NA19002,JPT
0.00336,0.046008,0.024216,0.007782,1.00E-05,0.009938,0.100999,0.807688,10,NA19003,JPT
0.172678,0.062459,1.00E-05,0.044222,0.010975,0.023915,0.656993,0.028748,10,HG02236,IBS
1.00E-05,0.041851,0.027445,0.014454,1.00E-05,0.011458,0.096708,0.808065,10,NA19005,JPT
0.067511,0.090699,1.00E-05,0.072903,0.004352,0.002688,0.692991,0.068846,10,HG00346,FIN
0.001626,0.044587,0.0205,0.015021,1.00E-05,0.01088,0.098134,0.809242,10,NA19009,JPT
0.002702,0.042793,0.026383,0.005882,1.00E-05,0.012046,0.107089,0.803095,10,NA19011,JPT
0.003558,0.042818,0.025822,0.012804,1.00E-05,0.01052,0.097091,0.807376,10,NA19054,JPT
1.00E-05,0.055632,0.028456,0.0064,7.70E-05,0.012638,0.086668,0.81012,10,NA19058,JPT
0.000813,0.040396,0.025846,0.006328,0.00328,0.01158,0.09778,0.813977,10,NA19063,JPT
0.001142,0.042095,0.018094,0.008026,1.00E-05,0.012415,0.109699,0.808519,10,NA19081,JPT
0.002354,0.042418,0.025578,0.010509,1.00E-05,0.010538,0.099348,0.809245,10,NA19082,JPT
0.000968,0.042311,0.024409,0.015733,1.00E-05,0.013452,0.099464,0.803653,10,NA19083,JPT
0.040288,0.080293,0.018396,0.075898,1.00E-05,0.003158,0.714887,0.067071,10,HG00372,FIN
1.00E-05,0.044358,0.028525,0.008335,1.00E-05,0.010044,0.101066,0.807652,10,NA19088,JPT
0.020891,0.023407,0.004879,0.044817,0.004131,0.001953,0.831484,0.068438,10,HG00178,FIN
0.046642,0.064179,0.018398,0.080548,0.005046,0.003538,0.713498,0.068151,10,HG00335,FIN
0.00166,0.045403,0.025677,0.012317,1.00E-05,0.009766,0.09732,0.807847,10,NA19089,JPT
0.003082,0.053522,0.026116,0.011189,1.00E-05,0.012751,0.083322,0.810008,10,NA19090,JPT
0.003077,0.046676,0.037268,0.012666,1.00E-05,0.009008,0.101833,0.789461,10,HG01596,KHV
0.001797,0.029706,0.034953,0.020741,1.00E-05,0.010536,0.103115,0.799143,10,HG01598,KHV
0.084457,0.030851,1.00E-05,0.029289,0.002912,0.003219,0.838093,0.011168,10,HG00109,GBR
0.194299,0.059582,0.010539,0.015184,0.003254,0.015575,0.669499,0.032068,10,NA20539,TSI
0.003204,0.032793,0.032762,0.01343,1.00E-05,0.011196,0.105964,0.80064,10,HG01841,KHV
1.00E-05,0.040696,0.033715,0.004496,1.00E-05,0.012404,0.109675,0.798995,10,HG01842,KHV
0.002416,0.041499,0.034186,0.011931,1.00E-05,0.012861,0.104431,0.792665,10,HG01844,KHV
0.001978,0.037791,0.031978,0.006132,1.00E-05,0.012993,0.107282,0.801837,10,HG01845,KHV
0.040495,0.07711,0.00816,0.07907,1.00E-05,0.0031,0.712295,0.07976,10,HG00383,FIN
0.003025,0.03523,0.035628,0.018703,1.00E-05,0.016211,0.096208,0.794985,10,HG01846,KHV
1.00E-05,0.038081,0.032062,0.01518,0.001388,0.014145,0.109138,0.789996,10,HG01847,KHV
1.40E-05,0.042005,0.036855,0.008918,1.00E-05,0.011914,0.097155,0.803128,10,HG01848,KHV
0.005674,0.041752,0.033484,0.007405,1.00E-05,0.00934,0.109542,0.792794,10,HG01849,KHV
0.002903,0.048412,0.03019,0.003828,1.00E-05,0.01172,0.111433,0.791503,10,HG01850,KHV
1.10E-05,0.035102,0.034263,0.008882,1.00E-05,0.014821,0.104077,0.802835,10,HG01851,KHV
1.00E-05,0.050381,0.026767,0.00063,1.00E-05,0.015847,0.111473,0.794882,10,HG01853,KHV
0.184422,0.053906,0.021626,0.032401,0.00273,0.014568,0.656363,0.033986,10,NA20760,TSI
0.000999,0.044997,0.034839,0.012694,0.001894,0.013594,0.095548,0.795435,10,HG01855,KHV
1.00E-05,0.040974,0.043463,0.017269,1.00E-05,0.012733,0.094183,0.791358,10,HG01857,KHV
0.004657,0.044622,0.024482,0.013518,1.00E-05,0.010036,0.100535,0.802139,10,HG01858,KHV
0.003423,0.037315,0.029956,0.010257,1.00E-05,0.010178,0.101065,0.807796,10,HG01859,KHV
1.00E-05,0.039837,0.035876,0.013713,0.0026,0.011319,0.097625,0.799019,10,HG01861,KHV
0.002443,0.04237,0.024744,0.003562,0.002721,0.015182,0.105319,0.80366,10,HG01865,KHV
1.00E-05,0.046654,0.037158,0.011158,0.003517,0.009947,0.099235,0.792321,10,HG01866,KHV
0.003497,0.04495,0.026283,0.011187,1.00E-05,0.012021,0.100192,0.80186,10,HG01867,KHV
0.003153,0.035255,0.022582,0.011485,1.00E-05,0.014184,0.111266,0.802065,10,HG01869,KHV
0.001668,0.046988,0.032505,0.007087,1.00E-05,0.007657,0.100799,0.803286,10,HG01870,KHV
0.001442,0.040073,0.038868,0.008739,1.00E-05,0.012683,0.102219,0.795965,10,HG01871,KHV
1.00E-05,0.035717,0.031968,0.014088,1.00E-05,0.011414,0.104265,0.802527,10,HG01873,KHV
0.057343,0.076379,0.003576,0.086651,0.011934,0.003088,0.705995,0.055034,10,HG00376,FIN
0.001042,0.045406,0.024566,1.30E-05,1.00E-05,0.011693,0.122098,0.795173,10,HG01878,KHV
0.001677,0.066192,0.045344,0.0152,1.00E-05,0.014204,0.103911,0.753461,10,HG02016,KHV
1.00E-05,0.036281,0.030643,0.009015,0.003425,0.016948,0.113344,0.790334,10,HG02017,KHV
0.195906,0.071475,0.014744,0.020965,1.00E-05,0.013799,0.645335,0.037766,10,NA20775,TSI
0.069617,0.07406,0.004409,0.080903,0.022751,0.003219,0.689895,0.055146,10,HG00334,FIN
0.187423,0.060626,0.019845,0.018312,0.017061,0.01528,0.647458,0.033995,10,NA20766,TSI
0.00201,0.045646,0.028662,0.017504,0.002633,0.014756,0.094784,0.794005,10,HG02020,KHV
0.002426,0.040403,0.025133,0.010678,1.00E-05,0.0139,0.119682,0.787767,10,HG02023,KHV
0.002983,0.041744,0.026405,0.006589,1.00E-05,0.01166,0.102449,0.80816,10,HG02025,KHV
0.000962,0.042424,0.026866,0.00779,0.002102,0.010992,0.10365,0.805215,10,HG02026,KHV
0.002289,0.045502,0.031282,0.016328,1.00E-05,0.010809,0.101516,0.792263,10,HG02028,KHV
0.057742,0.055626,0.004219,0.078959,0.02581,0.002349,0.70445,0.070844,10,HG00384,FIN
0.068968,0.070295,0.017616,0.081555,0.01374,0.003921,0.688073,0.055832,10,HG00311,FIN
0.002955,0.03876,0.024683,0.013417,0.001245,0.011161,0.100276,0.807502,10,HG02032,KHV
0.002636,0.051405,0.034492,0.003233,1.00E-05,0.015329,0.101962,0.790933,10,HG02035,KHV
0.200598,0.049603,0.005995,0.02611,1.00E-05,0.017176,0.675336,0.025171,10,NA20801,TSI
1.00E-05,0.042068,0.030391,0.003874,1.00E-05,0.013351,0.11398,0.796316,10,HG02050,KHV
1.00E-05,0.042433,0.02974,0.01221,1.00E-05,0.015576,0.100123,0.799897,10,HG02057,KHV
1.00E-05,0.041116,0.035962,0.013311,1.00E-05,0.019787,0.121235,0.768569,10,HG02058,KHV
0.00287,0.034086,0.033914,0.011673,1.00E-05,0.011121,0.105892,0.800434,10,HG02060,KHV
0.002831,0.047995,0.01812,0.006776,0.002033,0.012889,0.107363,0.801993,10,HG02064,KHV
0.000996,0.044175,0.031393,0.002511,1.00E-05,0.013858,0.110696,0.796361,10,HG02067,KHV
0.001861,0.036954,0.037435,0.016008,1.00E-05,0.013049,0.111922,0.782762,10,HG02069,KHV
0.00127,0.0381,0.037962,0.016087,1.00E-05,0.01122,0.100096,0.795254,10,HG02070,KHV
0.002762,0.035775,0.029525,0.011101,1.00E-05,0.008135,0.104675,0.808017,10,HG02073,KHV
1.00E-05,0.048635,0.047296,0.005385,1.00E-05,0.011088,0.08353,0.804046,10,HG02076,KHV
0.006936,0.050135,0.02599,0.007835,1.00E-05,0.011811,0.097225,0.800058,10,HG02078,KHV
0.001807,0.035395,0.032415,0.012784,1.00E-05,0.013307,0.099428,0.804854,10,HG02079,KHV
0.03596,0.075545,0.007009,0.079012,0.005387,0.004485,0.708722,0.083881,10,HG00358,FIN
0.193885,0.072053,0.023194,0.022528,0.010183,0.015429,0.633392,0.029335,10,NA20544,TSI
0.001415,0.041013,0.031191,0.010126,1.00E-05,0.011431,0.106488,0.798326,10,HG02081,KHV
0.003259,0.045532,0.03164,0.01113,0.001828,0.010503,0.096271,0.799835,10,HG02084,KHV
0.001939,0.043458,0.030168,0.012759,1.00E-05,0.01199,0.102753,0.796923,10,HG02086,KHV
0.00169,0.04596,0.029381,0.011204,1.00E-05,0.009096,0.100297,0.802362,10,HG02087,KHV
1.00E-05,0.044133,0.029484,0.009337,1.00E-05,0.0117,0.099355,0.805971,10,HG02088,KHV
0.003469,0.045765,0.025621,0.010753,1.00E-05,0.008616,0.107228,0.798537,10,HG02113,KHV
0.00349,0.042159,0.026371,0.003164,1.00E-05,0.014979,0.111908,0.79792,10,HG02121,KHV
0.048767,0.097535,0.003996,0.068548,1.00E-05,0.004422,0.704286,0.072436,10,HG00284,FIN
0.000451,0.037953,0.029866,0.009806,0.001612,0.009892,0.099133,0.811286,10,HG02122,KHV
0.001722,0.041442,0.040573,0.009044,0.004126,0.012799,0.092593,0.797701,10,HG02130,KHV
0.061191,0.02624,0.001461,0.026041,0.018754,0.002836,0.854666,0.00881,10,HG00116,GBR
0.00782,0.048998,0.040987,0.014884,1.00E-05,0.016166,0.113737,0.7574,10,HG02131,KHV
0.00143,0.047114,0.035098,0.00886,0.00398,0.012934,0.095133,0.795452,10,HG02133,KHV
0.00774,0.042484,0.030684,0.013892,1.00E-05,0.014379,0.16349,0.727321,10,HG02142,KHV
1.20E-05,0.041207,0.02974,0.009461,1.00E-05,0.010162,0.104085,0.805322,10,HG02512,KHV
0.001835,0.041619,0.029478,0.009455,1.00E-05,0.010443,0.108412,0.798749,10,HG02513,KHV
0.053457,0.087151,0.011342,0.069119,0.009255,0.003182,0.702968,0.063525,10,HG00355,FIN
0.001767,0.038778,0.034766,0.012663,1.00E-05,0.013107,0.097121,0.801788,10,HG02521,KHV
0.000987,0.039858,0.023347,0.010443,1.00E-05,0.008428,0.092656,0.824272,10,HG00451,CHS
1.00E-05,0.040299,0.025476,0.006407,1.00E-05,0.007753,0.099543,0.820502,10,HG00592,CHS
0.00232,0.038001,0.023392,0.013131,1.00E-05,0.010156,0.083193,0.829796,10,HG00625,CHS
0.045518,0.071808,0.008939,0.077594,0.013588,0.002762,0.706864,0.072927,10,HG00326,FIN
0.001381,0.039992,0.026033,0.006475,1.00E-05,0.007338,0.086265,0.832505,10,HG00653,CHS
0.196038,0.058073,0.020528,0.011884,0.009879,0.016791,0.654945,0.031862,10,NA20772,TSI
0.203472,0.047202,0.010492,0.012609,0.005861,0.016428,0.66896,0.034976,10,NA20798,TSI
0.002918,0.03928,0.031714,0.000721,1.00E-05,0.011633,0.098188,0.815537,10,HG01800,CDX
1.00E-05,0.053002,0.032425,0.00594,1.00E-05,0.010692,0.0899,0.808021,10,HG02188,CDX
0.000513,0.046414,0.034325,0.019245,1.00E-05,0.012279,0.080196,0.807018,10,HG02371,CDX
0.006229,0.050965,0.014127,0.012556,1.00E-05,0.009818,0.091733,0.814562,10,NA18948,JPT
0.003196,0.044169,0.030192,0.000421,1.00E-05,0.010464,0.098344,0.813205,10,NA18999,JPT
1.00E-05,0.043731,0.026441,0.006584,1.00E-05,0.014581,0.094626,0.814017,10,NA19060,JPT
0.19267,0.054176,0.013188,0.019102,0.010017,0.017192,0.658567,0.035088,10,NA20536,TSI
0.057589,0.075921,0.003482,0.082956,0.00771,0.003103,0.696468,0.072772,10,HG00345,FIN
0.001334,0.052827,0.02481,0.007843,1.00E-05,0.010596,0.090395,0.812184,10,NA19066,JPT
0.001399,0.056127,0.02535,0.010626,1.00E-05,0.011386,0.085854,0.809249,10,HG02031,KHV
0.194538,0.043134,0.016068,0.015831,0.01763,0.017087,0.658352,0.037361,10,NA20804,TSI
0.046975,0.081668,0.00645,0.076942,1.00E-05,0.004023,0.699377,0.084554,10,HG00285,FIN
1.00E-05,0.036915,0.030025,0.010701,1.00E-05,0.010392,0.093937,0.81801,10,HG01799,CDX
0.003522,0.050097,0.026896,0.003881,1.00E-05,0.01291,0.088486,0.814199,10,HG02166,CDX
0.004267,0.049251,0.029704,0.015145,1.00E-05,0.013053,0.084906,0.803664,10,HG02398,CDX
1.00E-05,0.045258,0.021283,0.01201,1.00E-05,0.006921,0.074889,0.839619,10,NA18591,CHB
0.054006,0.08755,0.012065,0.065924,0.010896,0.004105,0.696918,0.068537,10,HG00332,FIN
0.192883,0.06048,0.01444,0.020794,0.003204,0.021539,0.651706,0.034953,10,NA20807,TSI
0.191235,0.050967,0.015362,0.026502,0.006433,0.014912,0.653859,0.04073,10,NA20535,TSI
0.192887,0.058753,0.016127,0.020882,0.011883,0.015478,0.654169,0.02982,10,NA20768,TSI
0.040112,0.08595,0.000648,0.08384,1.00E-05,0.002559,0.701608,0.085273,10,HG00325,FIN
0.193384,0.059371,0.013223,0.018934,0.016812,0.017022,0.649186,0.032067,10,NA20759,TSI
0.00306,0.050768,0.023411,0.003017,1.00E-05,0.003684,0.100013,0.816038,10,NA18608,CHB
0.055394,0.080604,0.007106,0.075992,0.0062,0.004017,0.694503,0.076184,10,HG00313,FIN
0.001214,0.048005,0.013613,0.002181,0.002043,0.009133,0.088659,0.835152,10,NA18645,CHB
1.00E-05,0.045653,0.032332,0.00625,1.00E-05,0.008736,0.092689,0.814319,10,NA18943,JPT
0.001473,0.047979,0.020629,0.00942,1.00E-05,0.011367,0.092574,0.816549,10,NA18946,JPT
1.00E-05,0.045978,0.021888,0.013468,1.00E-05,0.008919,0.093467,0.816259,10,NA18953,JPT
0.050751,0.069995,0.007512,0.076276,0.014332,0.004023,0.699759,0.077353,10,HG00304,FIN
0.198897,0.051826,0.020971,0.017727,0.00037,0.015224,0.65735,0.037635,10,NA20827,TSI
0.001974,0.047725,0.029499,0.007797,1.00E-05,0.011032,0.088138,0.813823,10,NA18995,JPT
1.00E-05,0.051037,0.027701,0.014934,1.00E-05,0.010611,0.088755,0.806942,10,NA18997,JPT
0.003406,0.048037,0.026864,0.008537,1.00E-05,0.011557,0.091309,0.81028,10,NA19059,JPT
1.00E-05,0.05423,0.036765,0.013036,1.00E-05,0.011272,0.081337,0.803341,10,HG01862,KHV
0.001159,0.055643,0.036056,0.012871,1.00E-05,0.009403,0.080984,0.803873,10,HG02085,KHV
0.196872,0.060313,0.027197,0.022685,1.00E-05,0.013209,0.642878,0.036837,10,NA20797,TSI
0.052512,0.070021,0.011401,0.077525,0.014446,0.003232,0.697408,0.073454,10,HG00381,FIN
0.186617,0.039098,0.001624,0.045851,0.008815,0.030675,0.667612,0.019707,10,HG02232,IBS
0.207249,0.05463,0.010181,0.012137,1.00E-05,0.017503,0.665529,0.032762,10,NA20800,TSI
0.004471,0.051788,0.037661,0.009483,1.00E-05,0.01259,0.081745,0.802252,10,HG02137,KHV
0.001102,0.041542,0.024341,0.004651,0.001227,0.009394,0.08295,0.834794,10,HG00473,CHS
1.50E-05,0.042235,0.030748,1.00E-05,1.00E-05,0.006325,0.090768,0.829889,10,HG00479,CHS
0.196442,0.046379,0.005058,0.029613,0.019831,0.015858,0.658749,0.028072,10,NA20792,TSI
0.001265,0.039053,0.024926,0.01203,1.00E-05,0.008974,0.083415,0.830326,10,HG00513,CHS
0.059407,0.10077,0.007249,0.075035,1.00E-05,0.005045,0.680532,0.071952,10,HG00356,FIN
0.002776,0.043041,0.02376,1.00E-05,1.00E-05,0.00936,0.085645,0.835398,10,HG00699,CHS
0.004423,0.043834,0.01835,0.00968,1.00E-05,0.008829,0.083381,0.831493,10,HG00717,CHS
0.001463,0.049984,0.028252,0.015956,1.00E-05,0.010586,0.085567,0.808182,10,HG00879,CDX
0.002716,0.04219,0.027219,0.015635,1.00E-05,0.014489,0.087011,0.81073,10,HG02182,CDX
1.00E-05,0.048208,0.033669,0.007043,1.00E-05,0.011763,0.091144,0.808154,10,HG02375,CDX
0.202028,0.036526,0.010039,0.022926,0.010385,0.019007,0.668559,0.030529,10,NA20809,TSI
0.001115,0.046638,0.021181,0.006481,1.00E-05,0.005785,0.080151,0.838638,10,NA18632,CHB
0.205909,0.06216,0.00249,0.018293,0.010059,0.018601,0.655832,0.026655,10,NA20758,TSI
0.034085,0.087383,0.013875,0.066968,0.012169,0.004388,0.700752,0.08038,10,HG00323,FIN
0.194573,0.045375,0.021604,0.016986,0.02223,0.01675,0.646357,0.036125,10,NA20764,TSI
0.001718,0.046507,0.027871,0.007536,0.003059,0.012041,0.087325,0.813943,10,NA18969,JPT
0.052202,0.107281,0.002587,0.06945,1.00E-05,0.001622,0.685999,0.080849,10,HG00367,FIN
1.30E-05,0.045665,0.015564,0.008702,1.00E-05,0.009545,0.089985,0.830516,10,NA18976,JPT
1.00E-05,0.042975,0.02005,0.007968,1.00E-05,0.008796,0.090727,0.829465,10,HG00445,CHS
1.00E-05,0.046623,0.024341,0.010427,1.00E-05,0.00625,0.08647,0.825868,10,HG00457,CHS
1.00E-05,0.045911,0.027607,0.008883,1.00E-05,0.007649,0.075659,0.834271,10,HG00476,CHS
1.00E-05,0.043016,0.026514,0.004167,1.00E-05,0.008978,0.086385,0.830919,10,HG00536,CHS
1.00E-05,0.050679,0.019723,0.008331,1.00E-05,0.009105,0.082515,0.829627,10,HG00542,CHS
0.04833,0.080304,0.00593,0.086026,0.004884,0.00235,0.694041,0.078134,10,HG00353,FIN
0.001409,0.041874,0.01996,0.011229,1.00E-05,0.007968,0.084645,0.832905,10,HG00595,CHS
0.176314,0.052861,0.003699,0.055144,0.010609,0.033792,0.635461,0.03212,10,HG02233,IBS
0.000684,0.048418,0.019409,0.007799,1.00E-05,0.008549,0.087899,0.827233,10,HG00613,CHS
0.001013,0.043927,0.023275,0.00616,1.00E-05,0.008042,0.086372,0.831201,10,HG00632,CHS
0.001282,0.041311,0.022807,0.009971,1.00E-05,0.008951,0.095833,0.819835,10,HG00692,CHS
1.00E-05,0.036967,0.036025,0.004618,1.00E-05,0.007391,0.08692,0.828059,10,HG00708,CHS
0.003082,0.048097,0.028236,0.013285,0.00687,0.008222,0.066949,0.825258,10,HG00728,CHS
0.004756,0.044916,0.036038,0.012054,1.00E-05,0.008101,0.074257,0.819868,10,HG00982,CDX
0.197612,0.062702,0.030165,0.028567,0.006149,0.018356,0.632184,0.024265,10,NA20783,TSI
0.00255,0.056595,0.037607,0.013359,1.00E-05,0.009642,0.071907,0.80833,10,HG02410,CDX
1.00E-05,0.039518,0.026836,0.009513,1.00E-05,0.006809,0.088644,0.82866,10,NA18565,CHB
0.195499,0.047867,0.020128,0.031144,0.011214,0.014988,0.651965,0.027193,10,NA20543,TSI
0.054402,0.086316,0.010738,0.08438,0.001734,0.003516,0.686301,0.072613,10,HG00319,FIN
1.00E-05,0.045399,0.026458,0.01172,1.00E-05,0.006871,0.07888,0.830652,10,NA18616,CHB
1.00E-05,0.049855,0.009203,0.006931,1.00E-05,0.00923,0.099231,0.825531,10,NA18747,CHB
0.061057,0.096057,0.00497,0.080828,0.012646,0.003854,0.665925,0.074663,10,HG00362,FIN
1.00E-05,0.055785,0.023642,0.009686,1.00E-05,0.013196,0.089019,0.808651,10,NA19001,JPT
0.00369,0.044983,0.032471,0.009451,1.00E-05,0.012322,0.089383,0.807691,10,HG01864,KHV
0.191163,0.063583,1.00E-05,0.035206,0.014914,0.03002,0.628368,0.036735,10,HG02239,IBS
1.30E-05,0.042546,0.027932,0.010447,1.00E-05,0.008131,0.078331,0.832589,10,HG00478,CHS
0.205216,0.056656,0.014597,0.014941,1.00E-05,0.017102,0.656985,0.034492,10,NA20589,TSI
0.057561,0.093206,0.004339,0.086001,0.004732,0.005522,0.667678,0.080961,10,HG00321,FIN
1.00E-05,0.047801,0.018035,0.01116,1.00E-05,0.006287,0.08742,0.829278,10,HG00533,CHS
0.199374,0.053664,0.014529,0.026349,0.001055,0.016419,0.652848,0.035761,10,NA20761,TSI
1.00E-05,0.046922,0.023353,0.012287,1.00E-05,0.008415,0.076152,0.832851,10,HG00598,CHS
0.20051,0.057985,0.015187,0.020236,0.00467,0.015212,0.648307,0.037894,10,NA20540,TSI
0.002908,0.045038,0.025527,0.00717,1.00E-05,0.009999,0.083146,0.826201,10,HG00611,CHS
1.00E-05,0.051335,0.020168,0.010596,1.00E-05,0.007196,0.079079,0.831606,10,HG00623,CHS
0.001466,0.038195,0.026071,0.012437,1.00E-05,0.009239,0.088734,0.823848,10,HG00650,CHS
0.196279,0.056387,0.028124,0.020427,0.005606,0.020001,0.635137,0.038039,10,NA20757,TSI
0.201675,0.054913,0.019232,0.029871,1.00E-05,0.020232,0.649344,0.024721,10,NA20815,TSI
0.0045,0.051091,0.024836,0.010558,1.00E-05,0.012201,0.08276,0.814044,10,HG01796,CDX
0.001869,0.059459,0.026102,0.007975,1.00E-05,0.012786,0.08525,0.80655,10,HG01805,CDX
0.001341,0.042509,0.029573,0.005905,1.00E-05,0.010816,0.095462,0.814384,10,HG01812,CDX
0.039417,0.067283,0.010368,0.082381,0.027885,0.003957,0.692158,0.076552,10,HG00290,FIN
1.00E-05,0.047622,0.03453,0.006237,1.00E-05,0.011712,0.086087,0.813791,10,HG02154,CDX
0.203182,0.050551,0.007535,0.026189,0.004349,0.014996,0.656399,0.036799,10,NA20767,TSI
0.001391,0.044019,0.017916,0.005708,0.00335,0.007259,0.09512,0.825238,10,NA18566,CHB
0.000966,0.04799,0.028605,0.011113,1.00E-05,0.007104,0.075335,0.828877,10,NA18570,CHB
0.005475,0.050052,0.02059,0.009821,1.00E-05,0.006696,0.07554,0.831816,10,NA18605,CHB
0.000778,0.043478,0.025455,0.017109,1.00E-05,0.010891,0.085723,0.816556,10,NA19086,JPT
0.001159,0.047341,0.02457,0.007836,1.00E-05,0.008955,0.08831,0.821819,10,HG00448,CHS
0.000853,0.041834,0.02632,0.006641,1.00E-05,0.007371,0.088744,0.828227,10,HG00580,CHS
1.00E-05,0.047231,0.028985,0.012317,1.00E-05,0.010893,0.083524,0.817029,10,HG00590,CHS
0.00084,0.04356,0.023678,0.007574,1.00E-05,0.007117,0.090135,0.827087,10,HG00610,CHS
1.00E-05,0.043252,0.025757,0.007019,1.00E-05,0.007666,0.086163,0.830122,10,HG00656,CHS
1.00E-05,0.05313,0.025517,0.014861,1.00E-05,0.00828,0.074102,0.824089,10,HG00657,CHS
0.004694,0.03843,0.028283,0.006636,1.00E-05,0.007954,0.088788,0.825206,10,HG00701,CHS
0.204619,0.051818,0.011871,0.013324,0.01427,0.017469,0.65623,0.030399,10,NA20813,TSI
1.60E-05,0.032907,0.038835,0.013761,1.00E-05,0.012374,0.083788,0.81831,10,HG02180,CDX
0.049029,0.07812,0.014111,0.080103,0.013133,0.003965,0.684362,0.077178,10,HG00375,FIN
0.204984,0.044492,0.023035,0.017003,0.007128,0.015959,0.659246,0.028154,10,NA20762,TSI
0.001328,0.035471,0.033472,0.01043,1.00E-05,0.011567,0.091521,0.8162,10,HG02389,CDX
0.002173,0.040942,0.028512,0.009047,1.00E-05,0.006908,0.089976,0.822432,10,NA18599,CHB
0.203929,0.054342,0.019152,0.017453,0.009086,0.015054,0.651463,0.029521,10,NA20581,TSI
1.00E-05,0.047071,0.025781,0.007703,1.00E-05,0.005434,0.083903,0.830087,10,NA18749,CHB
1.00E-05,0.047938,0.033906,1.00E-05,1.00E-05,0.011002,0.095287,0.811836,10,NA18980,JPT
0.051806,0.074642,0.017465,0.077918,0.02505,0.003285,0.672207,0.077628,10,HG00371,FIN
0.005678,0.050077,0.02536,0.008096,1.00E-05,0.009262,0.084682,0.816835,10,NA19084,JPT
1.00E-05,0.049601,0.021429,0.004361,1.00E-05,0.006004,0.092966,0.825617,10,HG00534,CHS
0.054579,0.091287,0.008718,0.100731,0.006044,0.005429,0.664455,0.068756,10,HG00330,FIN
0.048974,0.082387,0.013691,0.078962,0.021764,0.002116,0.676905,0.075201,10,HG00327,FIN
0.037362,0.087459,0.013493,0.077085,0.017342,0.003317,0.685759,0.078183,10,HG00382,FIN
0.045685,0.088498,0.004675,0.081395,0.015592,0.003749,0.674777,0.085629,10,HG00282,FIN
0.038402,0.082323,0.018844,0.085752,0.008959,0.003641,0.684267,0.077813,10,HG00369,FIN
0.045794,0.097318,0.01423,0.091392,1.00E-05,0.004141,0.677608,0.069507,10,HG00379,FIN
0.04634,0.090545,0.009719,0.087227,0.013247,0.002953,0.678955,0.071015,10,HG00328,FIN
1.00E-05,0.040235,0.030935,0.009242,1.00E-05,0.009815,0.089814,0.81994,10,HG00663,CHS
1.00E-05,0.036231,0.035424,0.013593,1.00E-05,0.010645,0.088225,0.815861,10,HG02399,CDX
0.001103,0.041461,0.025798,0.007915,1.00E-05,0.005883,0.095032,0.822799,10,NA18611,CHB
0.001582,0.043283,0.024241,0.002696,1.00E-05,0.006561,0.097371,0.824256,10,NA18619,CHB
0.201658,0.054883,0.01789,0.024048,0.010562,0.017373,0.636,0.037586,10,NA20774,TSI
0.003081,0.04266,0.028611,0.005888,1.00E-05,0.007764,0.095943,0.816044,10,NA18974,JPT
0.001026,0.052087,0.023251,0.011694,1.00E-05,0.011259,0.082671,0.818003,10,NA18990,JPT
1.00E-05,0.041161,0.027476,0.004224,1.00E-05,0.012485,0.092917,0.821717,10,NA19064,JPT
0.211905,0.049297,0.009142,0.016879,0.007177,0.018537,0.657233,0.029831,10,NA20822,TSI
0.209114,0.0688,0.024853,0.022888,0.000274,0.017059,0.627224,0.029788,10,NA20765,TSI
0.002506,0.040563,0.027081,0.007378,1.00E-05,0.010214,0.095164,0.817084,10,HG01046,CDX
0.211143,0.063181,0.015851,0.023076,0.004376,0.020018,0.631458,0.030897,10,NA20787,TSI
0.219518,0.058721,0.005532,0.025251,0.002455,0.014262,0.647873,0.026387,10,NA20778,TSI
